antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'Cyanobacteria_8.0'}),"frozenset({'Planctomycetes_9.0', 'Chloroflexi_10.0'})",0.5714285714285714,0.47619047619047616,0.38095238095238093,0.6666666666666666,1.4,0.108843537414966,1.5714285714285714,0.6666666666666666
frozenset({'Chloroflexi_10.0'}),"frozenset({'Planctomycetes_9.0', 'Cyanobacteria_8.0'})",0.5952380952380952,0.40476190476190477,0.38095238095238093,0.64,1.5811764705882354,0.14002267573696142,1.6534391534391535,0.9080882352941175
"frozenset({'Dictyoglomi_10.0', 'Planctomycetes_9.0'})",frozenset({'Chloroflexi_10.0'}),0.3333333333333333,0.5952380952380952,0.30952380952380953,0.9285714285714286,1.56,0.11111111111111113,5.66666666666667,0.5384615384615385
"frozenset({'Dictyoglomi_10.0', 'Chloroflexi_10.0'})",frozenset({'Planctomycetes_9.0'}),0.35714285714285715,0.6428571428571429,0.30952380952380953,0.8666666666666667,1.348148148148148,0.07993197278911562,2.678571428571429,0.4017094017094016
"frozenset({'Planctomycetes_9.0', 'Chloroflexi_10.0'})",frozenset({'Dictyoglomi_10.0'}),0.47619047619047616,0.38095238095238093,0.30952380952380953,0.65,1.70625,0.1281179138321996,1.7687074829931975,0.7902097902097903
frozenset({'Dictyoglomi_10.0'}),"frozenset({'Planctomycetes_9.0', 'Chloroflexi_10.0'})",0.38095238095238093,0.47619047619047616,0.30952380952380953,0.8125000000000001,1.7062500000000003,0.1281179138321996,2.7936507936507953,0.6686390532544381
frozenset({'Planctomycetes_9.0'}),"frozenset({'Dictyoglomi_10.0', 'Chloroflexi_10.0'})",0.6428571428571429,0.35714285714285715,0.30952380952380953,0.48148148148148145,1.348148148148148,0.07993197278911562,1.2397959183673466,0.723076923076923
frozenset({'Chloroflexi_10.0'}),"frozenset({'Dictyoglomi_10.0', 'Planctomycetes_9.0'})",0.5952380952380952,0.3333333333333333,0.30952380952380953,0.52,1.56,0.11111111111111113,1.388888888888889,0.8868778280542987
"frozenset({'Planctomycetes_9.0', 'Chrysiogenetes_10.0'})",frozenset({'Aquificae_10.0'}),0.5476190476190477,0.47619047619047616,0.38095238095238093,0.6956521739130433,1.460869565217391,0.1201814058956916,1.721088435374149,0.6973684210526315
"frozenset({'Planctomycetes_9.0', 'Aquificae_10.0'})",frozenset({'Chrysiogenetes_10.0'}),0.40476190476190477,0.7380952380952381,0.38095238095238093,0.9411764705882353,1.2751423149905123,0.08219954648526073,4.452380952380951,0.3624999999999999
"frozenset({'Chrysiogenetes_10.0', 'Aquificae_10.0'})",frozenset({'Planctomycetes_9.0'}),0.4523809523809524,0.6428571428571429,0.38095238095238093,0.8421052631578947,1.3099415204678362,0.09013605442176864,2.261904761904761,0.43206521739130405
frozenset({'Planctomycetes_9.0'}),"frozenset({'Chrysiogenetes_10.0', 'Aquificae_10.0'})",0.6428571428571429,0.4523809523809524,0.38095238095238093,0.5925925925925926,1.3099415204678362,0.09013605442176864,1.344155844155844,0.6624999999999995
frozenset({'Chrysiogenetes_10.0'}),"frozenset({'Planctomycetes_9.0', 'Aquificae_10.0'})",0.7380952380952381,0.40476190476190477,0.38095238095238093,0.5161290322580645,1.2751423149905123,0.08219954648526073,1.23015873015873,0.8238636363636361
frozenset({'Aquificae_10.0'}),"frozenset({'Planctomycetes_9.0', 'Chrysiogenetes_10.0'})",0.47619047619047616,0.5476190476190477,0.38095238095238093,0.8,1.4608695652173913,0.1201814058956916,2.2619047619047623,0.6022727272727272
"frozenset({'Planctomycetes_9.0', 'Chrysiogenetes_10.0'})",frozenset({'Chlorobi_10.0'}),0.5476190476190477,0.5,0.42857142857142855,0.7826086956521738,1.5652173913043477,0.1547619047619047,2.2999999999999994,0.7982456140350876
"frozenset({'Planctomycetes_9.0', 'Chlorobi_10.0'})",frozenset({'Chrysiogenetes_10.0'}),0.42857142857142855,0.7380952380952381,0.42857142857142855,1.0,1.3548387096774193,0.11224489795918363,inf,0.4583333333333332
"frozenset({'Chrysiogenetes_10.0', 'Chlorobi_10.0'})",frozenset({'Planctomycetes_9.0'}),0.5,0.6428571428571429,0.42857142857142855,0.8571428571428571,1.3333333333333333,0.1071428571428571,2.4999999999999987,0.4999999999999998
frozenset({'Planctomycetes_9.0'}),"frozenset({'Chrysiogenetes_10.0', 'Chlorobi_10.0'})",0.6428571428571429,0.5,0.42857142857142855,0.6666666666666666,1.3333333333333333,0.1071428571428571,1.4999999999999998,0.6999999999999998
frozenset({'Chrysiogenetes_10.0'}),"frozenset({'Planctomycetes_9.0', 'Chlorobi_10.0'})",0.7380952380952381,0.42857142857142855,0.42857142857142855,0.5806451612903225,1.3548387096774193,0.11224489795918363,1.3626373626373622,0.9999999999999999
frozenset({'Chlorobi_10.0'}),"frozenset({'Planctomycetes_9.0', 'Chrysiogenetes_10.0'})",0.5,0.5476190476190477,0.42857142857142855,0.8571428571428571,1.5652173913043477,0.1547619047619047,3.166666666666665,0.722222222222222
"frozenset({'Planctomycetes_9.0', 'Chrysiogenetes_10.0'})",frozenset({'Thermotogae_10.0'}),0.5476190476190477,0.5952380952380952,0.40476190476190477,0.7391304347826086,1.2417391304347825,0.07879818594104304,1.5515873015873014,0.43034055727554166
"frozenset({'Planctomycetes_9.0', 'Thermotogae_10.0'})",frozenset({'Chrysiogenetes_10.0'}),0.42857142857142855,0.7380952380952381,0.40476190476190477,0.9444444444444445,1.2795698924731183,0.08843537414965985,4.714285714285721,0.38235294117647056
"frozenset({'Chrysiogenetes_10.0', 'Thermotogae_10.0'})",frozenset({'Planctomycetes_9.0'}),0.5238095238095238,0.6428571428571429,0.40476190476190477,0.7727272727272727,1.202020202020202,0.0680272108843537,1.5714285714285712,0.35294117647058804
frozenset({'Planctomycetes_9.0'}),"frozenset({'Chrysiogenetes_10.0', 'Thermotogae_10.0'})",0.6428571428571429,0.5238095238095238,0.40476190476190477,0.6296296296296295,1.2020202020202018,0.0680272108843537,1.2857142857142854,0.4705882352941174
frozenset({'Chrysiogenetes_10.0'}),"frozenset({'Planctomycetes_9.0', 'Thermotogae_10.0'})",0.7380952380952381,0.42857142857142855,0.40476190476190477,0.5483870967741935,1.2795698924731183,0.08843537414965985,1.2653061224489794,0.8342245989304813
frozenset({'Thermotogae_10.0'}),"frozenset({'Planctomycetes_9.0', 'Chrysiogenetes_10.0'})",0.5952380952380952,0.5476190476190477,0.40476190476190477,0.68,1.2417391304347827,0.07879818594104304,1.4136904761904763,0.48096885813148765
"frozenset({'Planctomycetes_9.0', 'Cyanobacteria_8.0'})",frozenset({'Chrysiogenetes_10.0'}),0.40476190476190477,0.7380952380952381,0.38095238095238093,0.9411764705882353,1.2751423149905123,0.08219954648526073,4.452380952380951,0.3624999999999999
"frozenset({'Planctomycetes_9.0', 'Chrysiogenetes_10.0'})",frozenset({'Cyanobacteria_8.0'}),0.5476190476190477,0.5714285714285714,0.38095238095238093,0.6956521739130433,1.217391304347826,0.0680272108843537,1.408163265306122,0.394736842105263
"frozenset({'Cyanobacteria_8.0', 'Chrysiogenetes_10.0'})",frozenset({'Planctomycetes_9.0'}),0.5,0.6428571428571429,0.38095238095238093,0.7619047619047619,1.1851851851851851,0.05952380952380948,1.4999999999999996,0.3124999999999998
frozenset({'Planctomycetes_9.0'}),"frozenset({'Cyanobacteria_8.0', 'Chrysiogenetes_10.0'})",0.6428571428571429,0.5,0.38095238095238093,0.5925925925925926,1.1851851851851851,0.05952380952380948,1.227272727272727,0.4374999999999997
frozenset({'Cyanobacteria_8.0'}),"frozenset({'Planctomycetes_9.0', 'Chrysiogenetes_10.0'})",0.5714285714285714,0.5476190476190477,0.38095238095238093,0.6666666666666666,1.217391304347826,0.0680272108843537,1.3571428571428568,0.4166666666666664
frozenset({'Chrysiogenetes_10.0'}),"frozenset({'Planctomycetes_9.0', 'Cyanobacteria_8.0'})",0.7380952380952381,0.40476190476190477,0.38095238095238093,0.5161290322580645,1.2751423149905123,0.08219954648526073,1.23015873015873,0.8238636363636361
"frozenset({'Dictyoglomi_10.0', 'Planctomycetes_9.0'})",frozenset({'Chrysiogenetes_10.0'}),0.3333333333333333,0.7380952380952381,0.30952380952380953,0.9285714285714286,1.2580645161290323,0.06349206349206349,3.666666666666668,0.30769230769230765
"frozenset({'Dictyoglomi_10.0', 'Chrysiogenetes_10.0'})",frozenset({'Planctomycetes_9.0'}),0.35714285714285715,0.6428571428571429,0.30952380952380953,0.8666666666666667,1.348148148148148,0.07993197278911562,2.678571428571429,0.4017094017094016
"frozenset({'Planctomycetes_9.0', 'Chrysiogenetes_10.0'})",frozenset({'Dictyoglomi_10.0'}),0.5476190476190477,0.38095238095238093,0.30952380952380953,0.5652173913043478,1.483695652173913,0.10090702947845806,1.4238095238095236,0.7206477732793523
frozenset({'Dictyoglomi_10.0'}),"frozenset({'Planctomycetes_9.0', 'Chrysiogenetes_10.0'})",0.38095238095238093,0.5476190476190477,0.30952380952380953,0.8125000000000001,1.483695652173913,0.10090702947845806,2.412698412698414,0.5266272189349113
frozenset({'Planctomycetes_9.0'}),"frozenset({'Dictyoglomi_10.0', 'Chrysiogenetes_10.0'})",0.6428571428571429,0.35714285714285715,0.30952380952380953,0.48148148148148145,1.348148148148148,0.07993197278911562,1.2397959183673466,0.723076923076923
frozenset({'Chrysiogenetes_10.0'}),"frozenset({'Dictyoglomi_10.0', 'Planctomycetes_9.0'})",0.7380952380952381,0.3333333333333333,0.30952380952380953,0.41935483870967744,1.2580645161290325,0.06349206349206349,1.1481481481481484,0.7832167832167833
"frozenset({'Planctomycetes_9.0', 'Aquificae_10.0'})",frozenset({'Thermotogae_10.0'}),0.40476190476190477,0.5952380952380952,0.30952380952380953,0.7647058823529412,1.2847058823529414,0.06859410430839002,1.7202380952380958,0.37230769230769234
"frozenset({'Planctomycetes_9.0', 'Thermotogae_10.0'})",frozenset({'Aquificae_10.0'}),0.42857142857142855,0.47619047619047616,0.30952380952380953,0.7222222222222223,1.516666666666667,0.10544217687074833,1.8857142857142866,0.5961538461538464
"frozenset({'Thermotogae_10.0', 'Aquificae_10.0'})",frozenset({'Planctomycetes_9.0'}),0.38095238095238093,0.6428571428571429,0.30952380952380953,0.8125000000000001,1.263888888888889,0.06462585034013607,1.9047619047619055,0.3372781065088758
frozenset({'Planctomycetes_9.0'}),"frozenset({'Thermotogae_10.0', 'Aquificae_10.0'})",0.6428571428571429,0.38095238095238093,0.30952380952380953,0.48148148148148145,1.2638888888888888,0.06462585034013607,1.193877551020408,0.5846153846153849
frozenset({'Aquificae_10.0'}),"frozenset({'Planctomycetes_9.0', 'Thermotogae_10.0'})",0.47619047619047616,0.42857142857142855,0.30952380952380953,0.65,1.5166666666666668,0.10544217687074833,1.6326530612244898,0.6503496503496504
frozenset({'Thermotogae_10.0'}),"frozenset({'Planctomycetes_9.0', 'Aquificae_10.0'})",0.5952380952380952,0.40476190476190477,0.30952380952380953,0.52,1.2847058823529411,0.06859410430839002,1.2400793650793651,0.5475113122171945
"frozenset({'Planctomycetes_9.0', 'Cyanobacteria_8.0'})",frozenset({'Aquificae_10.0'}),0.40476190476190477,0.47619047619047616,0.30952380952380953,0.7647058823529412,1.6058823529411768,0.11678004535147393,2.2261904761904767,0.633846153846154
"frozenset({'Planctomycetes_9.0', 'Aquificae_10.0'})",frozenset({'Cyanobacteria_8.0'}),0.40476190476190477,0.5714285714285714,0.30952380952380953,0.7647058823529412,1.3382352941176472,0.07823129251700683,1.821428571428572,0.4246153846153848
"frozenset({'Cyanobacteria_8.0', 'Aquificae_10.0'})",frozenset({'Planctomycetes_9.0'}),0.35714285714285715,0.6428571428571429,0.30952380952380953,0.8666666666666667,1.348148148148148,0.07993197278911562,2.678571428571429,0.4017094017094016
frozenset({'Planctomycetes_9.0'}),"frozenset({'Cyanobacteria_8.0', 'Aquificae_10.0'})",0.6428571428571429,0.35714285714285715,0.30952380952380953,0.48148148148148145,1.348148148148148,0.07993197278911562,1.2397959183673466,0.723076923076923
frozenset({'Cyanobacteria_8.0'}),"frozenset({'Planctomycetes_9.0', 'Aquificae_10.0'})",0.5714285714285714,0.40476190476190477,0.30952380952380953,0.5416666666666667,1.3382352941176472,0.07823129251700683,1.298701298701299,0.58974358974359
frozenset({'Aquificae_10.0'}),"frozenset({'Planctomycetes_9.0', 'Cyanobacteria_8.0'})",0.47619047619047616,0.40476190476190477,0.30952380952380953,0.65,1.6058823529411765,0.11678004535147393,1.7006802721088436,0.7202797202797202
"frozenset({'Planctomycetes_9.0', 'Chlorobi_10.0'})",frozenset({'Thermotogae_10.0'}),0.42857142857142855,0.5952380952380952,0.3333333333333333,0.7777777777777778,1.3066666666666666,0.07823129251700678,1.8214285714285716,0.4107142857142856
"frozenset({'Thermotogae_10.0', 'Chlorobi_10.0'})",frozenset({'Planctomycetes_9.0'}),0.40476190476190477,0.6428571428571429,0.3333333333333333,0.8235294117647058,1.2810457516339868,0.07312925170068024,2.0238095238095233,0.36857142857142844
"frozenset({'Planctomycetes_9.0', 'Thermotogae_10.0'})",frozenset({'Chlorobi_10.0'}),0.42857142857142855,0.5,0.3333333333333333,0.7777777777777778,1.5555555555555556,0.11904761904761904,2.25,0.625
frozenset({'Chlorobi_10.0'}),"frozenset({'Planctomycetes_9.0', 'Thermotogae_10.0'})",0.5,0.42857142857142855,0.3333333333333333,0.6666666666666666,1.5555555555555556,0.11904761904761904,1.714285714285714,0.7142857142857143
frozenset({'Planctomycetes_9.0'}),"frozenset({'Thermotogae_10.0', 'Chlorobi_10.0'})",0.6428571428571429,0.40476190476190477,0.3333333333333333,0.5185185185185185,1.2810457516339868,0.07312925170068024,1.236263736263736,0.6142857142857141
frozenset({'Thermotogae_10.0'}),"frozenset({'Planctomycetes_9.0', 'Chlorobi_10.0'})",0.5952380952380952,0.42857142857142855,0.3333333333333333,0.5599999999999999,1.3066666666666666,0.07823129251700678,1.2987012987012985,0.5798319327731091
"frozenset({'Chrysiogenetes_10.0', 'Chloroflexi_10.0'})",frozenset({'Aquificae_10.0'}),0.5714285714285714,0.47619047619047616,0.42857142857142855,0.75,1.5750000000000002,0.1564625850340136,2.0952380952380953,0.8518518518518519
"frozenset({'Chrysiogenetes_10.0', 'Aquificae_10.0'})",frozenset({'Chloroflexi_10.0'}),0.4523809523809524,0.5952380952380952,0.42857142857142855,0.9473684210526315,1.591578947368421,0.15929705215419498,7.690476190476183,0.6787439613526569
"frozenset({'Chloroflexi_10.0', 'Aquificae_10.0'})",frozenset({'Chrysiogenetes_10.0'}),0.4523809523809524,0.7380952380952381,0.42857142857142855,0.9473684210526315,1.2835314091680814,0.09467120181405891,4.97619047619047,0.4033816425120771
frozenset({'Chrysiogenetes_10.0'}),"frozenset({'Chloroflexi_10.0', 'Aquificae_10.0'})",0.7380952380952381,0.4523809523809524,0.42857142857142855,0.5806451612903225,1.2835314091680814,0.09467120181405891,1.3058608058608057,0.8434343434343433
frozenset({'Chloroflexi_10.0'}),"frozenset({'Chrysiogenetes_10.0', 'Aquificae_10.0'})",0.5952380952380952,0.4523809523809524,0.42857142857142855,0.72,1.591578947368421,0.15929705215419498,1.9557823129251701,0.9183006535947711
frozenset({'Aquificae_10.0'}),"frozenset({'Chrysiogenetes_10.0', 'Chloroflexi_10.0'})",0.47619047619047616,0.5714285714285714,0.42857142857142855,0.9,1.5750000000000002,0.1564625850340136,4.285714285714287,0.696969696969697
"frozenset({'Chrysiogenetes_10.0', 'Chloroflexi_10.0'})",frozenset({'Chlorobi_10.0'}),0.5714285714285714,0.5,0.38095238095238093,0.6666666666666666,1.3333333333333333,0.09523809523809523,1.4999999999999998,0.5833333333333333
"frozenset({'Chrysiogenetes_10.0', 'Chlorobi_10.0'})",frozenset({'Chloroflexi_10.0'}),0.5,0.5952380952380952,0.38095238095238093,0.7619047619047619,1.28,0.08333333333333331,1.6999999999999997,0.43749999999999994
"frozenset({'Chloroflexi_10.0', 'Chlorobi_10.0'})",frozenset({'Chrysiogenetes_10.0'}),0.38095238095238093,0.7380952380952381,0.38095238095238093,1.0,1.3548387096774193,0.09977324263038545,inf,0.4230769230769229
frozenset({'Chrysiogenetes_10.0'}),"frozenset({'Chloroflexi_10.0', 'Chlorobi_10.0'})",0.7380952380952381,0.38095238095238093,0.38095238095238093,0.5161290322580645,1.3548387096774195,0.09977324263038545,1.2793650793650793,0.9999999999999999
frozenset({'Chloroflexi_10.0'}),"frozenset({'Chrysiogenetes_10.0', 'Chlorobi_10.0'})",0.5952380952380952,0.5,0.38095238095238093,0.64,1.28,0.08333333333333331,1.3888888888888888,0.5404411764705881
frozenset({'Chlorobi_10.0'}),"frozenset({'Chrysiogenetes_10.0', 'Chloroflexi_10.0'})",0.5,0.5714285714285714,0.38095238095238093,0.7619047619047619,1.3333333333333333,0.09523809523809523,1.7999999999999998,0.5
"frozenset({'Chrysiogenetes_10.0', 'Chloroflexi_10.0'})",frozenset({'Thermotogae_10.0'}),0.5714285714285714,0.5952380952380952,0.42857142857142855,0.75,1.26,0.08843537414965985,1.619047619047619,0.4814814814814814
"frozenset({'Chrysiogenetes_10.0', 'Thermotogae_10.0'})",frozenset({'Chloroflexi_10.0'}),0.5238095238095238,0.5952380952380952,0.42857142857142855,0.8181818181818181,1.3745454545454545,0.1167800453514739,2.2261904761904754,0.5722222222222222
"frozenset({'Chloroflexi_10.0', 'Thermotogae_10.0'})",frozenset({'Chrysiogenetes_10.0'}),0.4523809523809524,0.7380952380952381,0.42857142857142855,0.9473684210526315,1.2835314091680814,0.09467120181405891,4.97619047619047,0.4033816425120771
frozenset({'Chrysiogenetes_10.0'}),"frozenset({'Chloroflexi_10.0', 'Thermotogae_10.0'})",0.7380952380952381,0.4523809523809524,0.42857142857142855,0.5806451612903225,1.2835314091680814,0.09467120181405891,1.3058608058608057,0.8434343434343433
frozenset({'Chloroflexi_10.0'}),"frozenset({'Chrysiogenetes_10.0', 'Thermotogae_10.0'})",0.5952380952380952,0.5238095238095238,0.42857142857142855,0.72,1.3745454545454545,0.1167800453514739,1.7006802721088432,0.6732026143790849
frozenset({'Thermotogae_10.0'}),"frozenset({'Chrysiogenetes_10.0', 'Chloroflexi_10.0'})",0.5952380952380952,0.5714285714285714,0.42857142857142855,0.72,1.26,0.08843537414965985,1.530612244897959,0.5098039215686274
"frozenset({'Cyanobacteria_8.0', 'Chrysiogenetes_10.0'})",frozenset({'Chloroflexi_10.0'}),0.5,0.5952380952380952,0.40476190476190477,0.8095238095238095,1.36,0.10714285714285715,2.125,0.5294117647058824
"frozenset({'Cyanobacteria_8.0', 'Chloroflexi_10.0'})",frozenset({'Chrysiogenetes_10.0'}),0.42857142857142855,0.7380952380952381,0.40476190476190477,0.9444444444444445,1.2795698924731183,0.08843537414965985,4.714285714285721,0.38235294117647056
"frozenset({'Chrysiogenetes_10.0', 'Chloroflexi_10.0'})",frozenset({'Cyanobacteria_8.0'}),0.5714285714285714,0.5714285714285714,0.40476190476190477,0.7083333333333334,1.2395833333333335,0.07823129251700683,1.4693877551020411,0.45098039215686286
frozenset({'Cyanobacteria_8.0'}),"frozenset({'Chrysiogenetes_10.0', 'Chloroflexi_10.0'})",0.5714285714285714,0.5714285714285714,0.40476190476190477,0.7083333333333334,1.2395833333333335,0.07823129251700683,1.4693877551020411,0.45098039215686286
frozenset({'Chrysiogenetes_10.0'}),"frozenset({'Cyanobacteria_8.0', 'Chloroflexi_10.0'})",0.7380952380952381,0.42857142857142855,0.40476190476190477,0.5483870967741935,1.2795698924731183,0.08843537414965985,1.2653061224489794,0.8342245989304813
frozenset({'Chloroflexi_10.0'}),"frozenset({'Cyanobacteria_8.0', 'Chrysiogenetes_10.0'})",0.5952380952380952,0.5,0.40476190476190477,0.68,1.36,0.10714285714285715,1.5625000000000002,0.6539792387543253
"frozenset({'Deferribacteres_6.0', 'Chrysiogenetes_10.0'})",frozenset({'Chloroflexi_10.0'}),0.3333333333333333,0.5952380952380952,0.30952380952380953,0.9285714285714286,1.56,0.11111111111111113,5.66666666666667,0.5384615384615385
"frozenset({'Deferribacteres_6.0', 'Chloroflexi_10.0'})",frozenset({'Chrysiogenetes_10.0'}),0.30952380952380953,0.7380952380952381,0.30952380952380953,1.0,1.3548387096774193,0.0810657596371882,inf,0.3793103448275862
"frozenset({'Chrysiogenetes_10.0', 'Chloroflexi_10.0'})",frozenset({'Deferribacteres_6.0'}),0.5714285714285714,0.35714285714285715,0.30952380952380953,0.5416666666666667,1.5166666666666668,0.1054421768707483,1.4025974025974026,0.7948717948717948
frozenset({'Deferribacteres_6.0'}),"frozenset({'Chrysiogenetes_10.0', 'Chloroflexi_10.0'})",0.35714285714285715,0.5714285714285714,0.30952380952380953,0.8666666666666667,1.5166666666666668,0.1054421768707483,3.2142857142857153,0.5299145299145299
frozenset({'Chrysiogenetes_10.0'}),"frozenset({'Deferribacteres_6.0', 'Chloroflexi_10.0'})",0.7380952380952381,0.30952380952380953,0.30952380952380953,0.41935483870967744,1.3548387096774193,0.0810657596371882,1.1891534391534393,1.0000000000000002
frozenset({'Chloroflexi_10.0'}),"frozenset({'Deferribacteres_6.0', 'Chrysiogenetes_10.0'})",0.5952380952380952,0.3333333333333333,0.30952380952380953,0.52,1.56,0.11111111111111113,1.388888888888889,0.8868778280542987
"frozenset({'Dictyoglomi_10.0', 'Chrysiogenetes_10.0'})",frozenset({'Chloroflexi_10.0'}),0.35714285714285715,0.5952380952380952,0.35714285714285715,1.0,1.68,0.1445578231292517,inf,0.6296296296296297
"frozenset({'Dictyoglomi_10.0', 'Chloroflexi_10.0'})",frozenset({'Chrysiogenetes_10.0'}),0.35714285714285715,0.7380952380952381,0.35714285714285715,1.0,1.3548387096774193,0.09353741496598639,inf,0.40740740740740744
"frozenset({'Chrysiogenetes_10.0', 'Chloroflexi_10.0'})",frozenset({'Dictyoglomi_10.0'}),0.5714285714285714,0.38095238095238093,0.35714285714285715,0.625,1.640625,0.1394557823129252,1.650793650793651,0.9111111111111114
frozenset({'Dictyoglomi_10.0'}),"frozenset({'Chrysiogenetes_10.0', 'Chloroflexi_10.0'})",0.38095238095238093,0.5714285714285714,0.35714285714285715,0.9375000000000001,1.6406250000000002,0.1394557823129252,6.85714285714287,0.6307692307692309
frozenset({'Chrysiogenetes_10.0'}),"frozenset({'Dictyoglomi_10.0', 'Chloroflexi_10.0'})",0.7380952380952381,0.35714285714285715,0.35714285714285715,0.48387096774193544,1.3548387096774193,0.09353741496598639,1.2455357142857142,1.0
frozenset({'Chloroflexi_10.0'}),"frozenset({'Dictyoglomi_10.0', 'Chrysiogenetes_10.0'})",0.5952380952380952,0.35714285714285715,0.35714285714285715,0.6,1.68,0.1445578231292517,1.607142857142857,1.0
"frozenset({'Chrysiogenetes_10.0', 'Chloroflexi_10.0'})",frozenset({'Chlamydiae_10.0'}),0.5714285714285714,0.35714285714285715,0.30952380952380953,0.5416666666666667,1.5166666666666668,0.1054421768707483,1.4025974025974026,0.7948717948717948
"frozenset({'Chrysiogenetes_10.0', 'Chlamydiae_10.0'})",frozenset({'Chloroflexi_10.0'}),0.3333333333333333,0.5952380952380952,0.30952380952380953,0.9285714285714286,1.56,0.11111111111111113,5.66666666666667,0.5384615384615385
"frozenset({'Chloroflexi_10.0', 'Chlamydiae_10.0'})",frozenset({'Chrysiogenetes_10.0'}),0.30952380952380953,0.7380952380952381,0.30952380952380953,1.0,1.3548387096774193,0.0810657596371882,inf,0.3793103448275862
frozenset({'Chrysiogenetes_10.0'}),"frozenset({'Chloroflexi_10.0', 'Chlamydiae_10.0'})",0.7380952380952381,0.30952380952380953,0.30952380952380953,0.41935483870967744,1.3548387096774193,0.0810657596371882,1.1891534391534393,1.0000000000000002
frozenset({'Chloroflexi_10.0'}),"frozenset({'Chrysiogenetes_10.0', 'Chlamydiae_10.0'})",0.5952380952380952,0.3333333333333333,0.30952380952380953,0.52,1.56,0.11111111111111113,1.388888888888889,0.8868778280542987
frozenset({'Chlamydiae_10.0'}),"frozenset({'Chrysiogenetes_10.0', 'Chloroflexi_10.0'})",0.35714285714285715,0.5714285714285714,0.30952380952380953,0.8666666666666667,1.5166666666666668,0.1054421768707483,3.2142857142857153,0.5299145299145299
"frozenset({'Chloroflexi_10.0', 'Aquificae_10.0'})",frozenset({'Chlorobi_10.0'}),0.4523809523809524,0.5,0.30952380952380953,0.6842105263157895,1.368421052631579,0.08333333333333334,1.5833333333333335,0.4916387959866221
"frozenset({'Chlorobi_10.0', 'Aquificae_10.0'})",frozenset({'Chloroflexi_10.0'}),0.3333333333333333,0.5952380952380952,0.30952380952380953,0.9285714285714286,1.56,0.11111111111111113,5.66666666666667,0.5384615384615385
"frozenset({'Chloroflexi_10.0', 'Chlorobi_10.0'})",frozenset({'Aquificae_10.0'}),0.38095238095238093,0.47619047619047616,0.30952380952380953,0.8125000000000001,1.7062500000000003,0.1281179138321996,2.7936507936507953,0.6686390532544381
frozenset({'Aquificae_10.0'}),"frozenset({'Chloroflexi_10.0', 'Chlorobi_10.0'})",0.47619047619047616,0.38095238095238093,0.30952380952380953,0.65,1.70625,0.1281179138321996,1.7687074829931975,0.7902097902097903
frozenset({'Chloroflexi_10.0'}),"frozenset({'Chlorobi_10.0', 'Aquificae_10.0'})",0.5952380952380952,0.3333333333333333,0.30952380952380953,0.52,1.56,0.11111111111111113,1.388888888888889,0.8868778280542987
frozenset({'Chlorobi_10.0'}),"frozenset({'Chloroflexi_10.0', 'Aquificae_10.0'})",0.5,0.4523809523809524,0.30952380952380953,0.6190476190476191,1.368421052631579,0.08333333333333334,1.4375000000000002,0.5384615384615385
"frozenset({'Chloroflexi_10.0', 'Aquificae_10.0'})",frozenset({'Thermotogae_10.0'}),0.4523809523809524,0.5952380952380952,0.35714285714285715,0.7894736842105263,1.3263157894736843,0.08786848072562359,1.9226190476190477,0.4492753623188406
"frozenset({'Thermotogae_10.0', 'Aquificae_10.0'})",frozenset({'Chloroflexi_10.0'}),0.38095238095238093,0.5952380952380952,0.35714285714285715,0.9375000000000001,1.5750000000000002,0.1303854875283447,6.476190476190488,0.5897435897435898
"frozenset({'Chloroflexi_10.0', 'Thermotogae_10.0'})",frozenset({'Aquificae_10.0'}),0.4523809523809524,0.47619047619047616,0.35714285714285715,0.7894736842105263,1.6578947368421053,0.14172335600907032,2.488095238095238,0.7246376811594204
frozenset({'Aquificae_10.0'}),"frozenset({'Chloroflexi_10.0', 'Thermotogae_10.0'})",0.47619047619047616,0.4523809523809524,0.35714285714285715,0.7500000000000001,1.6578947368421055,0.14172335600907032,2.1904761904761916,0.7575757575757577
frozenset({'Chloroflexi_10.0'}),"frozenset({'Thermotogae_10.0', 'Aquificae_10.0'})",0.5952380952380952,0.38095238095238093,0.35714285714285715,0.6,1.575,0.1303854875283447,1.5476190476190477,0.9019607843137257
frozenset({'Thermotogae_10.0'}),"frozenset({'Chloroflexi_10.0', 'Aquificae_10.0'})",0.5952380952380952,0.4523809523809524,0.35714285714285715,0.6,1.3263157894736841,0.08786848072562359,1.369047619047619,0.607843137254902
"frozenset({'Cyanobacteria_8.0', 'Chloroflexi_10.0'})",frozenset({'Aquificae_10.0'}),0.42857142857142855,0.47619047619047616,0.35714285714285715,0.8333333333333334,1.7500000000000002,0.15306122448979595,3.1428571428571437,0.7500000000000001
"frozenset({'Cyanobacteria_8.0', 'Aquificae_10.0'})",frozenset({'Chloroflexi_10.0'}),0.35714285714285715,0.5952380952380952,0.35714285714285715,1.0,1.68,0.1445578231292517,inf,0.6296296296296297
"frozenset({'Chloroflexi_10.0', 'Aquificae_10.0'})",frozenset({'Cyanobacteria_8.0'}),0.4523809523809524,0.5714285714285714,0.35714285714285715,0.7894736842105263,1.3815789473684212,0.09863945578231292,2.035714285714286,0.5043478260869565
