Sample ID,Peptoniphilaceae,Staphylococcaceae,Campylobacteraceae,Prevotellaceae,Streptococcaceae,Lactobacillaceae,Veillonellaceae,Bacillaceae,Enterococcaceae,Enterobacteriaceae,Corynebacteriaceae,Burkholderiaceae,Propionibacteriaceae,Mycoplasmataceae,Moraxellaceae,Pasteurellaceae,Actinomycetaceae,Caulobacteraceae,Aerococcaceae,Rhodobacteraceae,Porphyromonadaceae,Oxalobacteraceae,Listeriaceae,Bradyrhizobiaceae,Comamonadaceae,Micrococcaceae,Neisseriaceae,Fusobacteriaceae,Pseudomonadaceae,Sphingomonadaceae,Peptostreptococcaceae,Clostridiaceae,Planococcaceae,Paenibacillaceae,Thermoactinomycetaceae,Bifidobacteriaceae,Tissierellaceae,Methylobacteriaceae,Weeksellaceae,Carnobacteriaceae,"Eubacteriales Family XIII, Incertae Sedis",Peptococcaceae,Synergistaceae,Steroidobacteraceae,Flavobacteriaceae,Dermabacteraceae,Lachnospiraceae,Selenomonadaceae,Intrasporangiaceae,Rhodocyclaceae,Sutterellaceae,Rhizobiaceae,Azospirillaceae,Eubacteriaceae,Treponemataceae,Oscillospiraceae,Chitinophagaceae,Roseobacteraceae,Phyllobacteriaceae,Microbacteriaceae,Xanthomonadaceae,Psychromonadaceae,Erwiniaceae,Hymenobacteraceae,Nocardiaceae,Leptotrichiaceae,Yersiniaceae,Alcaligenaceae,Chelatococcaceae,Coprobacillaceae,Atopobiaceae,Pseudonocardiaceae,Vibrionaceae,Morganellaceae,Pectobacteriaceae,Sinobacteraceae,Brucellaceae,Microcoleaceae,Mycobacteriaceae,Rubrobacteraceae,Armatimonadaceae,Nocardioidaceae,Bacteroidaceae,Oscillatoriaceae,Dermacoccaceae,Boseaceae,Brevibacteriaceae,Eggerthellaceae,Chromobacteriaceae,Xanthobacteraceae,Gottschalkiaceae,Dietziaceae,Gordoniaceae,Nostocaceae,Ectothiorhodospiraceae,Beijerinckiaceae,Candidatus Competibacteraceae,Micromonosporaceae,Trichocoleusaceae,Erythrobacteraceae,Hyphomicrobiaceae,Sporomusaceae,Gracilibacteraceae,Hydrogenophilaceae,Tsukamurellaceae,Sporolactobacillaceae,Nautiliaceae,Syntrophomonadaceae,Dermocarpellaceae,Cellvibrionaceae,Thermaceae,Thermomonosporaceae,Coriobacteriaceae,Coleofasciculaceae,Chromatiaceae,Alteromonadaceae,Streptomycetaceae,Aeromonadaceae,Thermohalobacteraceae,Nocardiopsaceae,Thermodesulfobiaceae,Rhodospirillaceae,Sneathiellaceae,Oceanospirillaceae,Calotrichaceae,Christensenellaceae,Hafniaceae,Devosiaceae,Bdellovibrionaceae,Streptosporangiaceae,Chroococcidiopsidaceae,Kribbellaceae,Halomonadaceae,Cellulomonadaceae,Demequinaceae,Azotobacter group,Kytococcaceae,Thalassospiraceae,Methylocystaceae,Tannerellaceae,Stappiaceae,Shewanellaceae,Fimbriimonadaceae,Cohaesibacteraceae,Thermosporotrichaceae,Catenulisporaceae,Geodermatophilaceae,Acidiferrobacteraceae,Microbulbiferaceae,Gomontiellaceae,Promicromonosporaceae,Maricaulaceae,Barnesiellaceae,Thiotrichaceae,Bogoriellaceae,Azonexaceae,Idiomarinaceae,Zoogloeaceae,Prochlorotrichaceae,Methylococcaceae,Rickettsiaceae,Methylophilaceae,Nitrosomonadaceae,Orbaceae,Halothiobacillaceae,Budviciaceae,Williamwhitmaniaceae,Geminicoccaceae,Prolixibacteraceae,Erysipelotrichaceae,Hyphomonadaceae,Bartonellaceae,Gloeobacteraceae,Kineosporiaceae,Pseudoalteromonadaceae,Aphanothecaceae,Piscirickettsiaceae,Phreatobacteraceae,Sphingobacteriaceae,Muribaculaceae,Thiobacillaceae,Scytonemataceae,Thermoanaerobacteraceae,Symphyonemataceae,Kaistiaceae,Acetobacteraceae,Dysgonomonadaceae,Amorphaceae,Aurantimonadaceae,Rhodobiaceae,Leptolyngbyaceae,"Thermoanaerobacterales Family III, Incertae Sedis","Eubacteriales Family XII, Incertae Sedis",Dermatophilaceae,Cryptosporangiaceae,Blastochloridaceae,Desulfobacteraceae,Glycomycetaceae,Helicobacteraceae,Endozoicomonadaceae,Myxococcaceae,Alicyclobacillaceae,Thioprofundaceae,Rikenellaceae,Parvularculaceae,Beutenbergiaceae,Sanguibacteraceae,Acaryochloridaceae,Lawsonellaceae,Ferrimonadaceae,Natranaerobiaceae,Saccharospirillaceae,Thalassobaculaceae,Granulosicoccaceae,Geobacteraceae,Wenzhouxiangellaceae,Haloplasmataceae,Ruaniaceae,Sterolibacteriaceae,Ornithinimicrobiaceae,Turicibacteraceae,Legionellaceae,Magnetococcaceae,Rhodothalassiaceae,Spirulinaceae,Synechococcaceae,Tolypothrichaceae,Pleomorphomonadaceae,Tepidamorphaceae,Colwelliaceae,Rhodanobacteraceae,Thioalkalibacteraceae,Parvibaculaceae,Rarobacteraceae,Sphingosinicellaceae,Desulfobulbaceae,Methylothermaceae,Fertil
UAB 18020,13.9121262,0.040546799999999994,16.9574045,58.9138944,0.1338349,0.0009146,7.0853251,0.0079264,0.012499399999999999,0.0009146,0.0128043,0.0015243,0.1134091,0.0,0.0097556,0.0079264,0.1691991,0.0015243,0.0027438000000000002,0.0009146,2.3096433999999997,0.0079264,0.0036584,0.0,0.0009146,0.0009146,0.073472,0.0167675,0.0009146,0.0,0.0,0.0030486,0.0,0.0006097,0.0,0.0,0.0121945,0.0,0.0,0.0,0.0027438000000000002,0.0,0.0003049,0.0,0.0018292,0.0033535,0.008841,0.0003049,0.0,0.0140237,0.0015243,0.0,0.0006097,0.0,0.0,0.0033535,0.0,0.0,0.0,0.0,0.0,0.0,0.0003049,0.0,0.0,0.0027438000000000002,0.0,0.027742499999999996,0.0,0.0,0.0594483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003049,0.0,0.0,0.0,0.0,0.0,0.0286571,0.0,0.0,0.0,0.0003049,0.0,0.0015243,0.0,0.0,0.0,0.0,0.0,0.0,0.0006097,0.0,0.0128043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012194999999999999,0.0003049,0.0,0.0,0.0,0.0,0.0,0.0003049,0.0,0.0,0.0,0.0,0.002134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033535,0.0,0.0018292,0.0,0.0003049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009146,0.0,0.0006097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003049,0.0003049,0
UAB 18021,60.7090663,1.2615121999999999,0.0082722,0.2274858,0.0144764,0.0027574,0.0013787,0.0399824,0.7879281,0.0013787,4.4794022,0.0151657,9.6178239,0.0,6.6343131,0.0,0.0,1.9680968,0.0006894000000000001,2.0204875,0.0006894000000000001,6.8755859,0.0020681000000000002,0.8472123,0.131666,2.0735675,0.0,0.0,0.0006894000000000001,0.8168808,0.0,0.0,0.0020681000000000002,0.0,0.0,0.0,0.0027574,0.0006894000000000001,0.0,0.0089616,0.0,0.0,0.0,0.0,0.7431203,0.0020681000000000002,0.0,0.0,0.0034468000000000003,0.0,0.0,0.45083550000000006,0.0,0.0013787,0.0,0.0,0.0,0.0,0.011719,0.1488998,0.0,0.0,0.0,0.0,0.0055148,0.0,0.0,0.0013787,0.0013787,0.0,0.0,0.0179231,0.0,0.0,0.0,0.0,0.0013787,0.0,0.0068935,0.0,0.0,0.0089616,0.0,0.0,0.0,0.0013787,0.0041361,0.0,0.0006894000000000001,0.0020681000000000002,0.0,0.0110296,0.0020681000000000002,0.0,0.0,0.0,0.0,0.0034468000000000003,0.0,0.0013787,0.0,0.0,0.0,0.0,0.0006894000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0006894000000000001,0.0,0.0,0.0,0.0,0.0027574,0.0,0.0006894000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006894000000000001,0.0,0.0013787,0.0006894000000000001,0.0013787,0.0,0.0,0.0,0.0,0.0006894000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0013787,0.0006894000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006894000000000001,0.0,0.0006894000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CON 01,46.8468174,0.3412786,5.9936505,29.2005987,4.6654309,0.0068434,5.1584551,0.0127942,0.007736000000000001,0.0008926,1.3314926,0.1446046,0.1490677,0.0,0.0541523,0.0,2.0000655,0.1431169,1.0485318000000001,0.2475535,0.9577820000000001,0.0386802,0.0008926,0.011009,0.00029749999999999997,0.0169598,0.0,0.0,0.0208278,0.0235057,1.1583241,0.00029749999999999997,0.0005951,0.0020828,0.0,0.0,0.0014877,0.0,0.0,0.0053557000000000006,0.0,0.0,0.2805804,0.0,0.0,0.0,0.0,0.00029749999999999997,0.0011902,0.0,0.1166358,0.00029749999999999997,0.0,0.0,0.0,0.0,0.0,0.00029749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029749999999999997,0.0014877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004760599999999999,0.0,0.0,0.00029749999999999997,0.0,0.0,0.0,0.0,0.00029749999999999997,0.00029749999999999997,0.0,0.00029749999999999997,0.0,0.0,0.0,0.0,0.00029749999999999997,0.0,0.0,0.0,0.0005951,0.0,0.0,0.00029749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CON 02,78.8060411,0.5968543,6.886347399999999,0.8965327000000001,1.8512494000000002,0.0106358,1.7123587999999998,0.0181434,0.0056307,0.0006256,0.2959246,0.0,1.6022473,0.0,0.0012513000000000001,0.0006256,2.5575896,0.0,4.052853499999999,0.0,0.35160600000000003,0.21521790000000002,0.0,0.0,0.0,0.0031282000000000003,0.0,0.0,0.0,0.0,0.0,0.009384499999999999,0.0006256,0.0012513000000000001,0.0,0.0,0.025651,0.0,0.0,0.011887,0.0,0.0,0.0,0.0,0.0,0.0006256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012513000000000001,0.0,0.0,0.0,0.0,0.0,0.0012513000000000001,0.0006256,0.0,0.0,0.0,0.0,0.0,0.0,0.0018769,0.0,0.0,0.0012513000000000001,0.0,0.0,0.0,0.0,0.0,0.0031282000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006881999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CON 03,42.8143425,29.1972411,0.0020027,0.0004005,0.0008011,0.5202993,3.5459658,0.5287105999999999,0.0108145,0.0004005,0.1490003,7.8129005000000005,0.0008011,0.0,0.3937292,0.0020027,1.3946744,0.0,1.4551557,0.0,0.0008011,0.0076102,0.0048065,0.0,2.7076390999999997,0.0012016,0.0,0.0,0.0008011,9.0958248,0.0,0.0,0.0132178,0.0016022,0.0,0.0,0.0,0.0,0.3032075,0.0184248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004005,0.0,0.0,0.0,0.0004005,0.0,0.0,0.0,0.0,0.0,0.0,0.0004005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036047999999999996,0.0004005,0.0,0.0,0.0004005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004005,0.0,0.0068092,0.0,0.0008011,0.0,0.0,0.0,0.0008011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004005,0.0,0.0,1
CON 04,80.5137845,0.22912670000000002,1.820114,3.9516684000000004,0.059585200000000005,0.0012286,3.4799007,0.0110571,0.0024571,0.0,0.7764509,0.0006143,0.42876800000000004,0.0,0.0,0.0006143,2.0308123,0.0,0.0178141,0.0786279,1.1781906,0.0,0.0006143,0.0,0.0012286,0.0036857,0.0116713,0.0,0.0,0.0012286,1.0700772,0.10811340000000001,0.026414100000000003,0.0079857,0.0006143,0.0,0.8317362,0.0,0.0098285,0.0043,2.1960539,0.5946238,0.0,0.0,0.0,0.0030713999999999997,0.1375989,0.0006143,0.0,0.0,0.0,0.0,0.0,0.012285599999999999,0.0,0.2672121,0.0,0.0,0.0,0.0006143,0.0,0.0,0.0,0.0006143,0.0024571,0.0,0.0,0.0006143,0.0,0.0,0.0,0.0049142,0.0,0.0,0.0,0.0,0.0,0.0,0.0055284999999999996,0.0,0.0,0.006757099999999999,0.0331712,0.0,0.0018428000000000001,0.0,0.012285599999999999,0.0110571,0.0,0.0,0.0092142,0.0024571,0.0,0.0,0.0,0.0,0.0,0.0036857,0.0,0.0,0.0,0.0,0.0147427,0.0,0.0012286,0.0,0.0,0.0,0.0,0.0,0.0,0.0006143,0.0,0.0,0.0,0.0,0.0,0.0,0.0036857,0.0,0.0006143,0.0,0.0,0.0,0.0,0.0012286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030713999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036857,0.0,0.0006143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012286,0.0006143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006143,0.0,0.0006143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006143,0.0006143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CON 05,26.0858066,61.2788433,0.0048089,0.001603,0.0,0.0264489,0.0,3.293286,0.0208385,0.0008015,5.0669637,0.001603,4.0627079,0.0,0.0,0.001603,0.0120222,0.0,0.0104193,0.0,0.0,0.0,0.0112207,0.0,0.0,0.0024043999999999997,0.0,0.0,0.0008015,0.0008015,0.0008015,0.0,0.0320592,0.0024043999999999997,0.0,0.0,0.0,0.0,0.0,0.0336622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024043999999999997,0.0,0.0,0.0,0.0,0.0040074,0.0,0.0,0.0,0.0,0.0,0.0,0.0072133,0.0,0.0,0.0,0.0,0.0,0.0008015,0.0160296,0.0,0.0,0.0032059,0.0,0.0,0.0008015,0.0,0.0008015,0.0,0.0,0.0,0.0,0.0056104,0.0040074,0.0,0.0,0.0,0.0,0.0008015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CON 06,87.16912909999999,11.95514,0.0056499,0.0112998,0.0084748,0.0112998,0.0028249,0.2457697,0.0056499,0.0028249,0.0,0.0028249,0.0028249,0.0,0.0,0.0028249,0.0028249,0.1468968,0.0056499,0.0028249,0.0,0.0,0.0028249,0.0,0.0028249,0.0,0.0,0.0,0.0028249,0.0028249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3870166,0.0,0.0056499,0.0028249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CON 07,3.8921064999999997,16.1189915,0.000867,0.0,0.000867,0.0078033,0.0026011,0.5054796,0.0104044,0.0208088,0.0052022,0.6641465,0.000867,0.0,0.0190747,73.5693972,0.0,0.000867,0.0026011,0.9086495,0.0,0.47686760000000006,0.0026011,0.3632864,1.3412985,0.0,0.000867,0.0,0.000867,0.0962405,0.000867,0.0,0.0060692,0.000867,0.0,0.0,0.0,0.0026011,0.8488243,0.0069363,0.5783103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000867,0.0017341,0.3121315,0.0,0.0,0.0,0.0,0.0407505,0.000867,0.0,0.0,0.0,0.0078033,0.0,0.0,0.0,0.0121384,0.1031768,0.0,0.0,0.0,0.0,0.027745,0.0060692,0.0060692,0.0,0.0,0.0,0.0043352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026011,0.0,0.0,0.0,0.0078033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000867,0.000867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CON 08,30.6818182,10.227272699999999,4.5454545,27.2727273,1.1363636,1.1363636,3.4090909000000003,9.0909091,3.4090909000000003,1.1363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1363636,0.0,0.0,0.0,1.1363636,2.2727273,0.0,0.0,1.1363636,0.0,0.0,0.0,1.1363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
